Master Customer Name Canonical,Old Website,New Website,Old NAICS,New NAICS,Old Industry Detail,New Industry Detail,Enrichment Status,Enrichment Confidence,Enrichment Source,Attempt Count,Last Attempted At,Attempt Outcome
AUTO TRUCK GROUP,,autotruck.com,,336211,,Commercial truck upfitting and fleet management,Verified,High,Analyst,1,2026-01-20 15:19:03,
AUTOMOTIVE STEERING COLUMN,,bosch-mobility.com,,336330,,Automotive steering systems manufacturing,Verified,High,Analyst,1,2026-01-20 15:19:03,
AVEDA MID AMERICA,,aveda.com,,424210,,Cosmetics and beauty products distributor,Verified,High,Analyst,1,2026-01-20 15:19:03,
AVISON YOUNG,,avisonyoung.com,,531210,,Commercial real estate services,Verified,High,Analyst,1,2026-01-20 15:19:03,
AVISON YOUNG BILLING,,avisonyoung.com,,531210,,Commercial real estate services,Verified,High,Analyst,1,2026-01-20 15:19:03,
AZENTA US,,azenta.com,,541710,,Life sciences solutions and biorepository services,Verified,High,Analyst,1,2026-01-20 15:19:03,
AZZ GALVANIZING,,azz.com,,332812,,Metal galvanizing and coating services,Verified,High,Analyst,1,2026-01-20 15:19:03,
BABYLIST,,babylist.com,,454110,,Online baby registry and e-commerce,Verified,High,Analyst,1,2026-01-20 15:19:03,
BAE SYSTEMS,,,,,,Defense,336410,baesystems.com,High,1,2026-01-20 15:19:03,
BALDWIN BUILDING,,thebaldwin.com,,531110,,Residential apartment complex (historical building),Verified,High,Analyst,1,2026-01-20 15:19:03,
BALL,,ball.com,,332431,,Sustainable packaging and aerospace manufacturing,Verified,High,Analyst,1,2026-01-20 15:19:03,
BALTIMORE AIR COIL,,baltimoreaircoil.com,,333415,,Heat transfer and cooling equipment manufacturing,Verified,High,Analyst,1,2026-01-20 15:19:03,
BAMBECK AND VEST,,,,236220,,General contractor and construction,Verified,Medium,Analyst,1,2026-01-20 15:19:03,
BAR LOUIE MURFREESBORO,,barlouie.com,,722511,,Gastrobar and restaurant,Verified,High,Analyst,1,2026-01-20 15:19:03,
BAR LOUIE NASHVILLE,,barlouie.com,,722511,,Gastrobar and restaurant,Verified,High,Analyst,1,2026-01-20 15:19:03,
BARGER CONCEPTS,,bargerconcepts.com,,551112,,Holding company for event venues and retail,Verified,High,Analyst,1,2026-01-20 15:19:03,
BARK BOX,,barkbox.com,,454110,,Subscription service for dog products,Verified,High,Analyst,1,2026-01-20 15:19:03,
BATTERIES PLUS 294,,batteriesplus.com,,449210,,Retailer of batteries and light bulbs,Verified,High,Analyst,1,2026-01-20 15:19:03,
BEARDED IRIS BREWING,,beardedirisbrewing.com,,312120,,Craft brewery and taproom,Verified,High,Analyst,1,2026-01-20 15:19:03,
BELKIN,,belkin.com,,334419,,Consumer electronics and networking products,Verified,High,Analyst,1,2026-01-20 15:19:03,
BENCHMARK PHYSICAL THERAPY,,benchmarkpt.com,,621340,,Outpatient physical therapy clinics,Verified,High,Analyst,1,2026-01-20 15:19:03,
BETHLEHEM HIGH SCHOOL,,bethlehemhigh.org,,611110,,Private Catholic high school,Verified,High,Analyst,1,2026-01-20 15:19:03,
BHDP ARCHITECTURE,,bhdp.com,,541310,,Architecture and design firm,Verified,High,Analyst,1,2026-01-20 15:19:03,
BIG LOTS STORES,,biglots.com,,452319,,Discount retail chain,Verified,High,Analyst,1,2026-01-20 15:19:03,
BIRTLEY INDUSTRIAL EQUIPMENT,,,,811310,,Industrial equipment manufacturing and repair,Verified,Medium,Analyst,1,2026-01-20 15:19:03,
BLACK RIFLE COFFEE,,blackriflecoffee.com,,311920,,Coffee roaster and retailer,Verified,High,Analyst,1,2026-01-20 15:19:03,
BLUE ASH ACQUISTIONS,,,,531390,,Real estate acquisition entity,Verified,High,Analyst,1,2026-01-20 15:19:03,
BLUE RIVER CAREER PROGRAMS,,bluerivercareers.com,,611519,,Career and technical education center,Verified,High,Analyst,1,2026-01-20 15:19:03,
BLUE STAR PLASTICS,,bluestarplastics.com,,326199,,Custom plastic injection molding,Verified,High,Analyst,1,2026-01-20 15:19:03,
BLUEGRACE LOGISTICS,,mybluegrace.com,,488510,,Third-party logistics (3PL) services,Verified,High,Analyst,1,2026-01-20 15:19:03,
